job_id,title,company,location,experience_band,salary_lpa,posted_date,skills_raw
JOB01058,Product Analyst,Novara Systems,Bengaluru,0-1,3.7,2026-03-30,Excel|Power BI|Python|SQL|Statistics|Tableau
JOB01059,Product Analyst,DataNest,Noida,1-3,10.5,2026-08-11,A/B Testing|AWS|Excel|GenAI Tools|Power BI|Product Metrics|SQL|Statistics|Tableau|TypeScript
JOB01060,Data Scientist,CloudPeak Technologies,Hyderabad,1-3,8.5,2026-07-20,Deep Learning|GenAI Tools|Jenkins|MLOps|Machine Learning|Python|Scikit-learn|TypeScript
JOB01061,MERN Stack Developer,Skyline InfoTech,Gurugram,8+,28.5,2026-08-14,GenAI Tools|Kubernetes|MLOps|MongoDB|Node.js|REST API|TypeScript
JOB01062,Product Analyst,Ironclad Technologies,Delhi NCR,1-3,7.0,2026-05-24,AWS|Excel|GenAI Tools|Kubernetes|Python|SQL|Statistics|Tableau
JOB01063,Full Stack Developer,GreenPath Analytics,Gurugram,1-3,11.3,2026-04-30,AWS|Docker|Excel|JavaScript|MongoDB|REST API
JOB01064,Full Stack Developer,Innotech Systems,Delhi NCR,1-3,8.6,2026-05-30,AWS|Docker|Excel|GenAI Tools|JavaScript|Jenkins|Node.js|React|Redux|TypeScript
JOB01065,MERN Stack Developer,BrightWave Solutions,Remote,3-5,18.1,2026-04-20,AWS|Express.js|GenAI Tools|Jenkins|Kubernetes|Node.js|React|TypeScript
JOB01066,Backend Developer,Quantify Labs,Hyderabad,0-1,6.0,2026-08-09,AWS|MLOps|Node.js|REST API|Redis|System Design|TypeScript
JOB01067,Business Analyst,Corestack,Noida,5-8,16.2,2026-05-11,Excel|GenAI Tools|Requirements Gathering|SQL|Statistics|Tableau
JOB01068,Product Analyst,Fintara,Bengaluru,5-8,26.6,2026-05-11,A/B Testing|AWS|Excel|GenAI Tools|Jenkins|Product Metrics|Redux|SQL|Tableau
JOB01069,MERN Stack Developer,Pinnacle Cloud,Chennai,1-3,8.8,2026-05-21,AWS|Node.js|React|Redux|TypeScript
JOB01070,Data Engineer,Arclight IT,Chennai,3-5,13.3,2026-05-12,AWS|Airflow|Data Warehousing|ETL|Python|SQL|Spark|TypeScript
JOB01071,Data Analyst,Vertex Software,Delhi NCR,0-1,5.8,2026-07-04,AWS|Excel|GenAI Tools|Kubernetes|Looker|Pandas|Python|SQL
JOB01072,ML Engineer,Lumen Digital,Chennai,3-5,23.1,2026-08-25,AWS|Deep Learning|Docker|Kubernetes|Machine Learning|PyTorch|Python|SQL
JOB01073,MERN Stack Developer,Novara Systems,Gurugram,3-5,12.8,2026-05-18,AWS|Express.js|GenAI Tools|JWT|JavaScript|Kubernetes|Node.js|Redux|TypeScript
JOB01074,DevOps Engineer,Arclight IT,Hyderabad,5-8,29.1,2026-05-05,CI/CD|GCP|Jenkins|Kubernetes|Python|Redux
JOB01075,Backend Developer,CloudPeak Technologies,Delhi NCR,5-8,26.0,2026-06-25,AWS|Docker|GenAI Tools|Kubernetes|Microservices|MongoDB|Redux|SQL|System Design
JOB01076,Data Engineer,Corestack,Gurugram,1-3,11.9,2026-06-09,AWS|ETL|GCP|GenAI Tools|Kubernetes|MLOps|SQL|Spark
JOB01077,Product Analyst,Skyline InfoTech,Gurugram,1-3,10.1,2026-07-30,A/B Testing|AWS|Excel|GenAI Tools|Kubernetes|Power BI|Product Metrics|Python|SQL|Tableau
JOB01078,Product Analyst,Northbridge Analytics,Bengaluru,3-5,14.4,2026-04-14,A/B Testing|Excel|Jenkins|MLOps|Power BI|Python|Tableau|TypeScript
JOB01079,Data Analyst,Lumen Digital,Delhi NCR,1-3,6.5,2026-08-16,A/B Testing|AWS|Excel|GenAI Tools|Kubernetes|MLOps|Power BI|Python|SQL|Statistics
JOB01080,Full Stack Developer,BrightWave Solutions,Chennai,3-5,18.2,2026-04-07,AWS|Excel|JavaScript|Node.js|React|TypeScript
JOB01081,Data Scientist,CloudPeak Technologies,Remote,3-5,21.1,2026-05-24,Deep Learning|GenAI Tools|Machine Learning|Pandas|PyTorch|Python|Statistics|TypeScript
JOB01082,Data Scientist,GreenPath Analytics,Pune,0-1,5.5,2026-03-16,Deep Learning|Excel|GenAI Tools|MLOps|Machine Learning|Pandas|Python|Redux|SQL
JOB01083,Backend Developer,Arclight IT,Noida,5-8,27.3,2026-06-13,AWS|Docker|GenAI Tools|Jenkins|MLOps|Microservices|MongoDB|Node.js|REST API|System Design|TypeScript
JOB01084,MERN Stack Developer,Innotech Systems,Bengaluru,8+,26.9,2026-03-01,AWS|Node.js|REST API|React|Redux|TypeScript
JOB01085,Business Analyst,Northbridge Analytics,Pune,1-3,9.3,2026-05-17,Excel|GenAI Tools|Jira|Kubernetes|MLOps|Redux|SQL|Stakeholder Management|Statistics|Tableau
JOB01086,Backend Developer,Lumen Digital,Remote,5-8,19.6,2026-08-02,AWS|Docker|Kubernetes|MLOps|Microservices|MongoDB|Node.js
JOB01087,ML Engineer,DataNest,Remote,3-5,17.6,2026-03-21,AWS|Docker|Jenkins|MLOps|PyTorch|Python|Redux|SQL
JOB01088,Full Stack Developer,BrightWave Solutions,Mumbai,1-3,10.0,2026-05-12,AWS|Docker|JavaScript|MongoDB|REST API|React|SQL|TypeScript
JOB01089,DevOps Engineer,Arclight IT,Pune,1-3,7.0,2026-04-09,AWS|CI/CD|Docker|Jenkins|MLOps|Python|Terraform|TypeScript
JOB01090,Backend Developer,Fintara,Noida,5-8,23.0,2026-08-01,Docker|GenAI Tools|MLOps|Microservices|Node.js|REST API|Redis|System Design|TypeScript
JOB01091,Business Analyst,Quantify Labs,Delhi NCR,5-8,17.0,2026-05-13,Excel|Jenkins|Requirements Gathering|SQL|Stakeholder Management|Tableau
JOB01092,Backend Developer,CloudPeak Technologies,Kolkata,5-8,26.7,2026-04-12,AWS|Docker|MongoDB|Node.js|Redux
JOB01093,Business Analyst,Northbridge Analytics,Kolkata,3-5,15.7,2026-04-13,GenAI Tools|Jenkins|Jira|Requirements Gathering|SQL|Stakeholder Management|Statistics|Tableau
JOB01094,ML Engineer,Meridian Softworks,Delhi NCR,1-3,11.3,2026-06-19,AWS|Deep Learning|Docker|Kubernetes|MLOps|PyTorch|SQL|TypeScript
JOB01095,Full Stack Developer,Innotech Systems,Pune,1-3,7.1,2026-05-08,AWS|JavaScript|MLOps|MongoDB|Node.js|React|SQL|TypeScript
JOB01096,Data Analyst,GreenPath Analytics,Delhi NCR,5-8,26.3,2026-03-21,Kubernetes|Looker|Pandas|Python|Redux|Statistics|TypeScript
JOB01097,ML Engineer,PixelForge,Delhi NCR,3-5,17.9,2026-06-18,AWS|Deep Learning|Docker|GenAI Tools|PyTorch|Python|SQL|TypeScript
JOB01098,MERN Stack Developer,Skyline InfoTech,Bengaluru,3-5,11.0,2026-05-16,AWS|Excel|Express.js|JWT|Jenkins|Redux|TypeScript
JOB01099,Data Engineer,Skyline InfoTech,Kolkata,1-3,7.3,2026-08-12,AWS|Airflow|Data Warehousing|Docker|Excel|GCP|Spark|TypeScript
JOB01100,MERN Stack Developer,PixelForge,Noida,1-3,10.0,2026-06-28,Express.js|JWT|JavaScript|Kubernetes|MongoDB|Node.js|Redux|TypeScript
JOB01101,Business Analyst,GreenPath Analytics,Mumbai,0-1,5.2,2026-08-15,AWS|Excel|Jira|Kubernetes|MLOps|Power BI|SQL|Stakeholder Management|Tableau
JOB01102,MERN Stack Developer,BrightWave Solutions,Chennai,5-8,19.7,2026-07-29,AWS|JavaScript|Kubernetes|MLOps|MongoDB|React|Redux|TypeScript
JOB01103,Data Analyst,GreenPath Analytics,Hyderabad,3-5,11.5,2026-06-22,A/B Testing|Excel|Jenkins|Kubernetes|Looker|Power BI|Python|Statistics|Tableau
JOB01104,Full Stack Developer,PixelForge,Mumbai,0-1,5.5,2026-05-15,Docker|Jenkins|Node.js|REST API|TypeScript
JOB01105,DevOps Engineer,Fintara,Delhi NCR,5-8,30.8,2026-07-12,AWS|CI/CD|Docker|GCP|Jenkins|Kubernetes|Linux|Python|Redux|Terraform|TypeScript
JOB01106,Business Analyst,CloudPeak Technologies,Bengaluru,3-5,14.2,2026-07-14,Excel|Kubernetes|MLOps|Power BI|SQL|Stakeholder Management|TypeScript
JOB01107,Data Scientist,Corestack,Kolkata,5-8,28.9,2026-06-29,AWS|Excel|GenAI Tools|MLOps|Machine Learning|Pandas|SQL|Scikit-learn
JOB01108,DevOps Engineer,Fintara,Hyderabad,5-8,24.3,2026-05-09,AWS|GCP|Kubernetes|Python|Redux|Terraform|TypeScript
JOB01109,Product Analyst,Vertex Software,Remote,3-5,14.9,2026-04-17,AWS|Excel|Kubernetes|Power BI|Product Metrics|Python|SQL|Statistics|Tableau
JOB01110,Product Analyst,Novara Systems,Delhi NCR,1-3,6.4,2026-07-18,A/B Testing|AWS|Excel|GenAI Tools|Kubernetes|MLOps|Power BI|Product Metrics|Python|SQL|TypeScript
JOB01111,ML Engineer,CloudPeak Technologies,Pune,3-5,18.0,2026-03-14,AWS|Docker|Excel|GenAI Tools|Jenkins|MLOps|Machine Learning|Python|SQL
JOB01112,Business Analyst,CloudPeak Technologies,Pune,1-3,10.3,2026-04-03,AWS|Excel|Jenkins|Power BI|Requirements Gathering|SQL|Stakeholder Management|Statistics
JOB01113,Data Analyst,Novara Systems,Chennai,1-3,7.3,2026-03-14,A/B Testing|Excel|GenAI Tools|Jenkins|Pandas|Redux|SQL
JOB01114,Product Analyst,TrueNorth Data,Noida,5-8,21.8,2026-06-01,Excel|Product Metrics|Python|SQL|Statistics|Tableau|TypeScript
JOB01115,ML Engineer,Innotech Systems,Noida,0-1,6.3,2026-03-03,Deep Learning|Docker|Excel|Jenkins|PyTorch|Python|SQL
JOB01116,Business Analyst,ByteBloom,Mumbai,5-8,19.7,2026-07-18,Excel|Power BI|Requirements Gathering|Stakeholder Management|Statistics|TypeScript
JOB01117,Data Engineer,Fintara,Mumbai,0-1,5.7,2026-08-12,AWS|Airflow|Docker|ETL|Kafka|Kubernetes|Python|Spark|TypeScript
JOB01118,Data Analyst,Skyline InfoTech,Gurugram,3-5,17.3,2026-06-01,A/B Testing|GenAI Tools|Jenkins|Looker|Pandas|Python|Redux|SQL|Statistics|Tableau
JOB01119,Full Stack Developer,Vertex Software,Hyderabad,1-3,7.4,2026-04-20,AWS|JavaScript|MLOps|MongoDB|Node.js|REST API|React|SQL
JOB01120,Backend Developer,Novara Systems,Delhi NCR,3-5,17.4,2026-05-26,AWS|Docker|GenAI Tools|Node.js|REST API|SQL|System Design|TypeScript
JOB01121,Product Analyst,Novara Systems,Delhi NCR,5-8,22.9,2026-08-29,A/B Testing|AWS|Excel|GenAI Tools|Kubernetes|Power BI|Python|Tableau
JOB01122,DevOps Engineer,Innotech Systems,Remote,1-3,9.4,2026-05-10,AWS|CI/CD|Docker|GCP|GenAI Tools|Jenkins|Linux|Python
JOB01123,Data Analyst,Pinnacle Cloud,Mumbai,0-1,5.9,2026-08-04,AWS|Excel|GenAI Tools|Kubernetes|Looker|Python|SQL|TypeScript
JOB01124,Backend Developer,Ironclad Technologies,Mumbai,1-3,11.1,2026-08-04,AWS|Kubernetes|MLOps|Microservices|MongoDB|Node.js|System Design
JOB01125,Product Analyst,Quantify Labs,Kolkata,1-3,10.7,2026-07-14,A/B Testing|Excel|GenAI Tools|Power BI|SQL|Statistics|Tableau|TypeScript
JOB01126,MERN Stack Developer,ByteBloom,Gurugram,8+,29.2,2026-03-29,AWS|Jenkins|MongoDB|Node.js|REST API|React
JOB01127,DevOps Engineer,GreenPath Analytics,Hyderabad,0-1,4.7,2026-05-21,AWS|Docker|Excel|GCP|GenAI Tools|Jenkins|Linux
JOB01128,Data Scientist,Vertex Software,Hyderabad,1-3,9.8,2026-03-10,Deep Learning|MLOps|Machine Learning|Python|SQL|Scikit-learn|Statistics
JOB01129,Data Scientist,Fintara,Chennai,3-5,18.3,2026-08-27,Deep Learning|GenAI Tools|Kubernetes|MLOps|Pandas|PyTorch|Python|Scikit-learn
JOB01130,Full Stack Developer,Vertex Software,Delhi NCR,3-5,18.5,2026-04-05,AWS|Docker|JavaScript|REST API|SQL|TypeScript
JOB01131,Data Scientist,BrightWave Solutions,Mumbai,5-8,31.8,2026-07-25,AWS|Kubernetes|MLOps|PyTorch|Python|SQL|TypeScript
JOB01132,Data Engineer,ByteBloom,Delhi NCR,1-3,8.6,2026-03-08,Airflow|Docker|ETL|Jenkins|Kafka|Redux|Spark
JOB01133,Data Engineer,TrueNorth Data,Delhi NCR,5-8,23.4,2026-06-27,AWS|Airflow|GCP|Kubernetes|SQL|Spark
JOB01134,Business Analyst,Novara Systems,Kolkata,3-5,12.0,2026-06-19,GenAI Tools|Jenkins|Kubernetes|Power BI|SQL|Stakeholder Management|Statistics|Tableau|TypeScript
JOB01135,Product Analyst,Ironclad Technologies,Chennai,0-1,5.0,2026-06-09,A/B Testing|AWS|Excel|Power BI|Python|SQL|TypeScript
JOB01136,ML Engineer,CloudPeak Technologies,Pune,8+,40.6,2026-05-15,AWS|Deep Learning|Kubernetes|PyTorch|Redux|SQL
JOB01137,Product Analyst,Corestack,Pune,0-1,4.1,2026-04-22,AWS|Kubernetes|Power BI|Product Metrics|Python|Tableau
JOB01138,ML Engineer,Meridian Softworks,Hyderabad,3-5,17.3,2026-03-01,AWS|Deep Learning|Excel|GenAI Tools|MLOps|Machine Learning|PyTorch|Python
JOB01139,Data Scientist,GreenPath Analytics,Delhi NCR,1-3,11.2,2026-06-17,Deep Learning|Excel|Machine Learning|Pandas|PyTorch|Scikit-learn
JOB01140,DevOps Engineer,Pinnacle Cloud,Hyderabad,5-8,19.8,2026-08-09,AWS|Docker|GenAI Tools|Jenkins|Kubernetes|Linux|Python|Terraform|TypeScript
JOB01141,Data Scientist,TrueNorth Data,Bengaluru,3-5,21.3,2026-08-18,AWS|Deep Learning|GenAI Tools|Machine Learning|Scikit-learn|TypeScript
JOB01142,Data Engineer,Pinnacle Cloud,Remote,8+,53.2,2026-07-06,AWS|Data Warehousing|ETL|Excel|GenAI Tools|Kafka|MLOps|Python|Spark
JOB01143,Business Analyst,TrueNorth Data,Pune,3-5,14.1,2026-03-11,Excel|MLOps|Power BI|Requirements Gathering|SQL|Stakeholder Management|Statistics
JOB01144,MERN Stack Developer,Fintara,Hyderabad,3-5,15.3,2026-07-03,AWS|Express.js|GenAI Tools|JWT|JavaScript|Jenkins|Kubernetes|Node.js|REST API
JOB01145,Data Engineer,ByteBloom,Hyderabad,1-3,9.3,2026-03-02,AWS|Airflow|Data Warehousing|Docker|ETL|GCP|Kafka|Redux
JOB01146,Data Engineer,Skyline InfoTech,Delhi NCR,1-3,9.0,2026-03-02,AWS|Airflow|Data Warehousing|Docker|ETL|Excel|Jenkins|Kafka|Python|Redux|TypeScript
JOB01147,Data Scientist,Pinnacle Cloud,Gurugram,3-5,13.1,2026-08-17,AWS|Excel|GenAI Tools|Kubernetes|MLOps|Pandas|PyTorch|SQL|Scikit-learn|TypeScript
JOB01148,Data Analyst,Skyline InfoTech,Kolkata,1-3,9.9,2026-08-08,A/B Testing|AWS|GenAI Tools|Looker|MLOps|Pandas|Power BI|Python|Tableau
JOB01149,MERN Stack Developer,CloudPeak Technologies,Gurugram,1-3,8.0,2026-06-14,AWS|Excel|Express.js|GenAI Tools|JWT|JavaScript|Kubernetes|Node.js|Redux|TypeScript
JOB01150,Data Analyst,Meridian Softworks,Pune,5-8,16.0,2026-05-08,Excel|GenAI Tools|Jenkins|Looker|Power BI|Python|SQL|Tableau
JOB01151,Product Analyst,PixelForge,Delhi NCR,3-5,10.8,2026-07-26,A/B Testing|Kubernetes|Power BI|Redux|SQL|Statistics|TypeScript
JOB01152,Data Scientist,GreenPath Analytics,Mumbai,3-5,19.7,2026-05-25,Deep Learning|GenAI Tools|Jenkins|MLOps|PyTorch|Python|Redux|SQL|Statistics|TypeScript
JOB01153,Product Analyst,Arclight IT,Delhi NCR,5-8,20.3,2026-07-05,A/B Testing|AWS|Excel|Kubernetes|Power BI|Python|Statistics|Tableau
JOB01154,ML Engineer,Novara Systems,Hyderabad,1-3,11.2,2026-06-02,AWS|GenAI Tools|MLOps|Python
JOB01155,Data Scientist,Arclight IT,Pune,0-1,7.3,2026-07-20,Deep Learning|GenAI Tools|Jenkins|Kubernetes|MLOps|Pandas|PyTorch|Python|Scikit-learn|TypeScript
JOB01156,Data Analyst,DataNest,Kolkata,1-3,8.2,2026-07-02,GenAI Tools|MLOps|Pandas|SQL|Statistics
JOB01157,Backend Developer,Northbridge Analytics,Gurugram,3-5,16.3,2026-05-21,AWS|MongoDB|Node.js|REST API|Redis|Redux|SQL|System Design
JOB01158,DevOps Engineer,Meridian Softworks,Mumbai,3-5,17.0,2026-06-19,AWS|CI/CD|Docker|Excel|GCP|Jenkins|Kubernetes|Python|Terraform
JOB01159,Data Scientist,Ironclad Technologies,Delhi NCR,0-1,6.9,2026-08-02,GenAI Tools|Jenkins|MLOps|Machine Learning|PyTorch
JOB01160,Data Analyst,Novara Systems,Chennai,0-1,5.3,2026-05-13,A/B Testing|Excel|Jenkins|MLOps|SQL|Tableau|TypeScript
JOB01161,Full Stack Developer,Ironclad Technologies,Chennai,8+,37.3,2026-08-15,JavaScript|MLOps|MongoDB|React|SQL|TypeScript
JOB01162,ML Engineer,Vertex Software,Pune,5-8,31.3,2026-07-31,AWS|Deep Learning|GenAI Tools|Machine Learning|PyTorch|Python|TypeScript
JOB01163,Business Analyst,Lumen Digital,Pune,1-3,9.7,2026-04-26,Excel|Power BI|SQL|Statistics|Tableau
JOB01164,Business Analyst,GreenPath Analytics,Hyderabad,0-1,4.0,2026-06-23,Excel|GenAI Tools|Jira|Power BI|Requirements Gathering|SQL|Stakeholder Management|Tableau|TypeScript
JOB01165,Full Stack Developer,Pinnacle Cloud,Kolkata,5-8,25.3,2026-03-05,Excel|JavaScript|Jenkins|MongoDB|REST API|React|TypeScript
JOB01166,ML Engineer,DataNest,Hyderabad,3-5,19.9,2026-07-07,Docker|GenAI Tools|Kubernetes|MLOps|Python|Redux|SQL|TypeScript
JOB01167,Data Engineer,BrightWave Solutions,Kolkata,1-3,8.7,2026-04-24,Data Warehousing|Docker|ETL|GCP|GenAI Tools|Kafka|Python|Redux|Spark|TypeScript
JOB01168,Data Engineer,Meridian Softworks,Gurugram,5-8,27.1,2026-06-13,AWS|Data Warehousing|Docker|ETL|Python|Redux|SQL|TypeScript
JOB01169,MERN Stack Developer,Vertex Software,Remote,1-3,7.0,2026-07-17,AWS|GenAI Tools|JWT|JavaScript|Kubernetes|MongoDB|REST API|React|Redux|TypeScript
JOB01170,Full Stack Developer,BrightWave Solutions,Delhi NCR,8+,31.6,2026-07-19,Docker|JavaScript|MLOps|MongoDB|TypeScript
JOB01171,Full Stack Developer,Vertex Software,Pune,3-5,17.2,2026-05-08,AWS|Docker|Excel|GenAI Tools|MongoDB|Node.js|REST API|React|SQL|TypeScript
JOB01172,Business Analyst,Pinnacle Cloud,Delhi NCR,3-5,15.7,2026-03-14,Excel|Jenkins|Jira|Redux|Requirements Gathering|Stakeholder Management|Statistics|TypeScript
JOB01173,Data Scientist,Innotech Systems,Delhi NCR,3-5,16.3,2026-04-08,GenAI Tools|Jenkins|Machine Learning|Pandas|SQL|Scikit-learn|Statistics
JOB01174,Data Scientist,Meridian Softworks,Mumbai,5-8,32.2,2026-06-25,Deep Learning|GenAI Tools|Kubernetes|MLOps|Pandas|PyTorch|SQL|Statistics
JOB01175,Backend Developer,DataNest,Bengaluru,5-8,23.8,2026-04-30,AWS|Docker|Excel|GenAI Tools|Jenkins|Microservices|REST API
JOB01176,Business Analyst,Northbridge Analytics,Kolkata,1-3,6.0,2026-05-05,AWS|Excel|MLOps|Power BI|Requirements Gathering|SQL|Stakeholder Management|Statistics|Tableau|TypeScript
JOB01177,Data Analyst,Pinnacle Cloud,Delhi NCR,1-3,6.5,2026-04-14,A/B Testing|AWS|Excel|Jenkins|Looker|Python|Redux|SQL|Statistics|Tableau
JOB01178,Data Scientist,Skyline InfoTech,Delhi NCR,3-5,13.0,2026-05-15,AWS|GenAI Tools|Machine Learning|Python|Scikit-learn
JOB01179,DevOps Engineer,Innotech Systems,Chennai,0-1,6.8,2026-05-17,AWS|CI/CD|Docker|GenAI Tools|Jenkins|Kubernetes|Python|Redux
JOB01180,Backend Developer,Innotech Systems,Remote,3-5,12.2,2026-08-14,AWS|GenAI Tools|Kubernetes|MLOps|Microservices|Node.js|REST API|Redux|System Design|TypeScript
JOB01181,Data Scientist,ByteBloom,Kolkata,1-3,7.7,2026-04-15,Excel|GenAI Tools|MLOps|PyTorch|Python|Redux|SQL
JOB01182,Product Analyst,Northbridge Analytics,Gurugram,0-1,4.6,2026-04-07,A/B Testing|Excel|GenAI Tools|Jenkins|Product Metrics|Python|Redux|SQL|Statistics
JOB01183,Full Stack Developer,Fintara,Chennai,0-1,5.1,2026-04-25,AWS|Docker|JavaScript|Kubernetes|MLOps|REST API|React|SQL|TypeScript
JOB01184,ML Engineer,Novara Systems,Chennai,3-5,21.5,2026-08-05,AWS|Docker|Kubernetes|MLOps|Machine Learning|SQL
JOB01185,Product Analyst,Lumen Digital,Noida,3-5,16.4,2026-08-11,AWS|Excel|Kubernetes|Product Metrics|Python|SQL|Statistics|TypeScript
JOB01186,Data Engineer,GreenPath Analytics,Delhi NCR,5-8,29.4,2026-08-20,AWS|Airflow|Data Warehousing|ETL|GenAI Tools|Kafka|Kubernetes|MLOps|Python|Spark
JOB01187,Full Stack Developer,Pinnacle Cloud,Pune,1-3,8.0,2026-03-19,Docker|JavaScript|Jenkins|MongoDB|Node.js|REST API|SQL|TypeScript
JOB01188,Product Analyst,Vertex Software,Bengaluru,1-3,8.7,2026-06-06,Excel|GenAI Tools|MLOps|Product Metrics|Python|SQL|Statistics|Tableau
JOB01189,Data Analyst,Novara Systems,Delhi NCR,5-8,22.9,2026-05-26,A/B Testing|GenAI Tools|Jenkins|Looker|Pandas|Python|SQL|Statistics
JOB01190,Data Scientist,Vertex Software,Bengaluru,8+,50.0,2026-05-12,AWS|GenAI Tools|MLOps|Machine Learning|Pandas|Redux|Scikit-learn|TypeScript
JOB01191,Business Analyst,CloudPeak Technologies,Remote,3-5,10.2,2026-05-23,AWS|Excel|Kubernetes|Power BI|Requirements Gathering|SQL|Stakeholder Management|Tableau
JOB01192,Full Stack Developer,Innotech Systems,Pune,1-3,9.7,2026-08-09,AWS|JavaScript|Kubernetes|MLOps|Node.js|React|Redux|SQL|TypeScript
JOB01193,MERN Stack Developer,Quantify Labs,Gurugram,5-8,27.2,2026-03-15,AWS|Excel|Express.js|JavaScript|Node.js|Redux|TypeScript
JOB01194,DevOps Engineer,Lumen Digital,Noida,0-1,5.9,2026-03-12,Docker|Jenkins|Kubernetes|MLOps|Python|Terraform
JOB01195,Data Scientist,Quantify Labs,Gurugram,5-8,22.2,2026-06-28,AWS|GenAI Tools|Kubernetes|Pandas|Python|SQL|Statistics
JOB01196,Business Analyst,Fintara,Delhi NCR,1-3,8.3,2026-04-17,Excel|Jira|Power BI|SQL|Statistics
JOB01197,Data Analyst,Novara Systems,Bengaluru,0-1,5.7,2026-07-06,A/B Testing|AWS|Excel|GenAI Tools|Power BI
JOB01198,Data Engineer,Arclight IT,Kolkata,3-5,16.6,2026-06-28,AWS|Airflow|GCP|Kafka|Python|Spark|TypeScript
JOB01199,DevOps Engineer,ByteBloom,Hyderabad,1-3,7.8,2026-05-18,AWS|CI/CD|Docker|Excel|GenAI Tools|Linux|TypeScript
JOB01200,Backend Developer,Quantify Labs,Delhi NCR,0-1,5.7,2026-04-13,AWS|Docker|Excel|MongoDB|Node.js|Redis|System Design|TypeScript
JOB01201,MERN Stack Developer,Innotech Systems,Remote,0-1,5.3,2026-05-06,AWS|Express.js|GenAI Tools|JWT|JavaScript|Node.js|React|Redux|TypeScript
JOB01202,Backend Developer,Meridian Softworks,Hyderabad,8+,35.5,2026-08-14,AWS|GenAI Tools|Microservices|REST API|Redis|System Design|TypeScript
JOB01203,Backend Developer,ByteBloom,Bengaluru,5-8,21.0,2026-05-26,AWS|Microservices|SQL|System Design|TypeScript
JOB01204,DevOps Engineer,Vertex Software,Pune,5-8,20.3,2026-03-01,AWS|CI/CD|Jenkins|Kubernetes|Linux|Python|Redux|Terraform
JOB01205,Data Engineer,DataNest,Mumbai,1-3,11.7,2026-03-29,AWS|Data Warehousing|Docker|Excel|Jenkins|Redux|Spark
JOB01206,MERN Stack Developer,Vertex Software,Pune,1-3,9.7,2026-08-09,Express.js|Kubernetes|MLOps|Node.js|REST API|Redux
JOB01207,Product Analyst,Innotech Systems,Bengaluru,5-8,24.6,2026-05-19,A/B Testing|Jenkins|Kubernetes|Product Metrics|SQL|Statistics|TypeScript
JOB01208,Backend Developer,Northbridge Analytics,Delhi NCR,3-5,16.9,2026-08-06,AWS|MLOps|Microservices|REST API|Redis|SQL|System Design|TypeScript
JOB01209,Product Analyst,ByteBloom,Delhi NCR,1-3,11.0,2026-05-02,A/B Testing|Product Metrics|Statistics|Tableau|TypeScript
JOB01210,Full Stack Developer,Innotech Systems,Mumbai,1-3,9.7,2026-04-30,AWS|Docker|JavaScript|Kubernetes|MongoDB|REST API|Redux|TypeScript
JOB01211,Data Analyst,Meridian Softworks,Chennai,5-8,21.0,2026-06-03,AWS|Excel|Kubernetes|Looker|Pandas|Power BI|Python|Redux|SQL|Statistics
JOB01212,Business Analyst,TrueNorth Data,Hyderabad,0-1,4.4,2026-06-15,AWS|Excel|GenAI Tools|Jira|Power BI|SQL
JOB01213,ML Engineer,DataNest,Noida,1-3,8.6,2026-08-07,AWS|Docker|GenAI Tools|Kubernetes|MLOps|Machine Learning|SQL|TypeScript
JOB01214,Data Scientist,Fintara,Gurugram,1-3,9.2,2026-08-06,Deep Learning|Excel|GenAI Tools|Kubernetes|MLOps|PyTorch|SQL
JOB01215,Backend Developer,BrightWave Solutions,Pune,8+,30.6,2026-04-08,AWS|Jenkins|REST API|Redis|Redux|SQL|System Design
JOB01216,Full Stack Developer,Ironclad Technologies,Hyderabad,3-5,13.1,2026-05-20,AWS|Docker|MLOps|Node.js|REST API|TypeScript
JOB01217,Data Engineer,ByteBloom,Remote,3-5,19.9,2026-05-26,AWS|Airflow|GCP|Kafka|MLOps|Spark|TypeScript
JOB01218,Data Analyst,Quantify Labs,Delhi NCR,1-3,9.2,2026-07-01,AWS|Excel|GenAI Tools|Jenkins|Kubernetes|Looker|MLOps|Power BI|Redux
JOB01219,Full Stack Developer,PixelForge,Bengaluru,1-3,10.9,2026-05-01,AWS|Docker|Excel|JavaScript|Jenkins|MongoDB|Node.js|TypeScript
JOB01220,Business Analyst,BrightWave Solutions,Bengaluru,0-1,3.8,2026-05-10,Excel|Jira|MLOps|Power BI|Redux|Requirements Gathering|SQL|Stakeholder Management|Statistics
JOB01221,Product Analyst,Vertex Software,Chennai,8+,41.0,2026-06-30,A/B Testing|Excel|GenAI Tools|Jenkins|Kubernetes|MLOps|Power BI|Product Metrics|Python|SQL|Tableau
JOB01222,Backend Developer,Quantify Labs,Pune,1-3,7.7,2026-03-14,Node.js|REST API|Redis|SQL
JOB01223,Business Analyst,CloudPeak Technologies,Bengaluru,3-5,9.7,2026-03-23,Excel|Jenkins|Jira|Kubernetes|Power BI|Redux|Requirements Gathering|SQL|Stakeholder Management
JOB01224,Business Analyst,Fintara,Pune,5-8,23.8,2026-04-14,Excel|Jenkins|MLOps|SQL|Stakeholder Management|Statistics|Tableau
JOB01225,DevOps Engineer,Vertex Software,Gurugram,3-5,15.1,2026-06-09,AWS|Docker|GCP|GenAI Tools|Jenkins|Kubernetes|Linux|MLOps|Terraform
